Tyronne Ebuehi,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/24468.png&w=64&h=64&output=webp&q=60
Giovanni Di Lorenzo,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/349765.png&w=64&h=64&output=webp&q=60
Thomas Kristensen,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/421907.png&w=64&h=64&output=webp&q=60
Theo Hernández,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/91971.png&w=64&h=64&output=webp&q=60
Enzo Ebossé,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/134698.png&w=64&h=64&output=webp&q=60
Koffi Djidji,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/16665.png&w=64&h=64&output=webp&q=60
Sead Kolašinac,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/5250.png&w=64&h=64&output=webp&q=60
Antonino Gallo,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/268576.png&w=64&h=64&output=webp&q=60
Josh Doig,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/329783.png&w=64&h=64&output=webp&q=60
Alessandro Di Pardo,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/207203.png&w=64&h=64&output=webp&q=60
Angeliño,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/49019.png&w=64&h=64&output=webp&q=60
Alan Matturro,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/531091.png&w=64&h=64&output=webp&q=60
Michael Kayode,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/545542.png&w=64&h=64&output=webp&q=60
Giorgio Scalvini,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/362426.png&w=64&h=64&output=webp&q=60
Junior Sambia,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/26967.png&w=64&h=64&output=webp&q=60
Ricardo Rodriguez,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/5529.png&w=64&h=64&output=webp&q=60
Benjamin Pavard,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/5049.png&w=64&h=64&output=webp&q=60
Niccolò Pierozzi,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/504958.png&w=64&h=64&output=webp&q=60
Adam Obert,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/288252.png&w=64&h=64&output=webp&q=60
Pol Lirola,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/95108.png&w=64&h=64&output=webp&q=60
Stefan Posch,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/102879.png&w=64&h=64&output=webp&q=60
Nahitan Nández,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/41365.png&w=64&h=64&output=webp&q=60
Adam Masina,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/42538.png&w=64&h=64&output=webp&q=60
Yann Aurel Bisseck,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/133361.png&w=64&h=64&output=webp&q=60
Luca Pellegrini,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/96401.png&w=64&h=64&output=webp&q=60
Marcus Pedersen,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/249794.png&w=64&h=64&output=webp&q=60
Babis Lykogiannis,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/23526.png&w=64&h=64&output=webp&q=60
Rasmus Kristensen,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/109371.png&w=64&h=64&output=webp&q=60
Sebastiano Luperto,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/49124.png&w=64&h=64&output=webp&q=60
Mathías Olivera,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/66168.png&w=64&h=64&output=webp&q=60
Fabiano Parisi,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/341374.png&w=64&h=64&output=webp&q=60
Manuel Lazzari,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/76585.png&w=64&h=64&output=webp&q=60
Anthony Oyono,https://images.sportsbase.io/?url=https://www.footballcritic.com/images/no_player4.png&w=64&h=64&output=webp&q=60
Adam Marušić,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/23102.png&w=64&h=64&output=webp&q=60
Riccardo Marchizza,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/94481.png&w=64&h=64&output=webp&q=60
Alex Sandro,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/41595.png&w=64&h=64&output=webp&q=60
Mattia Viti,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/371131.png&w=64&h=64&output=webp&q=60
Mário Rui,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/15276.png&w=64&h=64&output=webp&q=60
Mërgim Vojvoda,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/47869.png&w=64&h=64&output=webp&q=60
Rafael Tolói,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/12249.png&w=64&h=64&output=webp&q=60
Jordan Zemura,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/292154.png&w=64&h=64&output=webp&q=60
Adrien Tameze,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/5048.png&w=64&h=64&output=webp&q=60
Djed Spence,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/219385.png&w=64&h=64&output=webp&q=60
Johan Vásquez,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/195302.png&w=64&h=64&output=webp&q=60
